doi,subject_scheme,subject_name
10.1093/alcalc/agt068,era,Psychology
10.1093/alcalc/agt068,era,Neurosciences
10.1287/orsc.1120.0771,scopus,Social Sciences
10.1287/orsc.1120.0771,scopus,"Business, Management and Accounting"
10.1287/orsc.1120.0771,era,Business And Management
10.1287/orsc.1120.0771,era,Marketing
10.1029/2012gl053518,scopus,Earth and Planetary Sciences
10.1029/2012gl053518,scopus,Physical Sciences
10.1029/2012gl053518,era,Multidisciplinary
10.1136/annrheumdis-2012-201940,altmetric,rheumatology
10.1136/annrheumdis-2012-201940,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1136/annrheumdis-2012-201940,scopus,Health Sciences
10.1136/annrheumdis-2012-201940,scopus,Life Sciences
10.1136/annrheumdis-2012-201940,scopus,Medicine
10.1136/annrheumdis-2012-201940,scopus,Immunology and Microbiology
10.1136/annrheumdis-2012-201940,bmj,Unlocked
10.1136/annrheumdis-2012-201940,bmj,Immunology (including allergy)
10.1136/annrheumdis-2012-201940,bmj,Renal medicine
10.1136/annrheumdis-2012-201940,bmj,Connective tissue disease
10.1136/annrheumdis-2012-201940,bmj,Pathology
10.1136/annrheumdis-2012-201940,era,Clinical Sciences
10.1136/annrheumdis-2012-201940,era,Immunology
10.1136/annrheumdis-2012-201940,era,Public Health And Health Services
10.1038/bjc.2014.328,altmetric,neoplasms
10.1038/bjc.2014.328,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1038/bjc.2014.328,scopus,Health Sciences
10.1038/bjc.2014.328,scopus,Life Sciences
10.1038/bjc.2014.328,scopus,Medicine
10.1038/bjc.2014.328,era,Oncology And Carcinogenesis
10.1016/j.healthplace.2012.06.003,altmetric,epidemiology
10.1016/j.healthplace.2012.06.003,altmetric,publichealth
10.1016/j.healthplace.2012.06.003,scopus,Medicine
10.1016/j.healthplace.2012.06.003,scopus,Social Sciences
10.1016/j.healthplace.2012.06.003,scopus,Health Sciences
10.1016/j.healthplace.2012.06.003,era,Public Health And Health Services
10.1016/j.healthplace.2012.06.003,era,Human Geography
10.1146/annurev-psych-122414-033457,altmetric,psychology
10.1146/annurev-psych-122414-033457,scopus,Psychology
10.1146/annurev-psych-122414-033457,scopus,Social Sciences
10.1146/annurev-psych-122414-033457,era,Psychology
10.1146/annurev-psych-122414-033457,era,Cognitive Science
10.1146/annurev-psych-122414-033457,era,Marketing
10.3109/21678421.2013.783077,altmetric,neurology
10.1016/s0140-6736(00)02527-7,altmetric,medicine
10.1016/s0140-6736(00)02527-7,scopus,Medicine
10.1016/s0140-6736(00)02527-7,scopus,Health Sciences
10.1016/s0140-6736(00)02527-7,era,Medical And Health Sciences
10.1111/j.1467-985x.2012.01072.x,scopus,Physical Sciences
10.1111/j.1467-985x.2012.01072.x,scopus,"Economics, Econometrics and Finance"
10.1111/j.1467-985x.2012.01072.x,scopus,Social Sciences
10.1111/j.1467-985x.2012.01072.x,scopus,Mathematics
10.1111/j.1467-985x.2012.01072.x,scopus,Decision Sciences
10.1111/j.1467-985x.2012.01072.x,era,Statistics
10.1111/j.1467-985x.2012.01072.x,era,Econometrics
10.1016/j.ymgme.2014.11.016,altmetric,molecularbiology
10.1016/j.ymgme.2014.11.016,altmetric,metabolism
10.1016/j.ymgme.2014.11.016,altmetric,biochemistry
10.1016/j.ymgme.2014.11.016,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1016/j.ymgme.2014.11.016,scopus,Health Sciences
10.1016/j.ymgme.2014.11.016,scopus,Life Sciences
10.1016/j.ymgme.2014.11.016,scopus,Medicine
10.1016/j.ymgme.2014.11.016,era,Clinical Sciences
10.1111/1469-0691.12273,altmetric,microbiology
10.1111/1469-0691.12273,altmetric,communicablediseases
10.1111/1469-0691.12273,scopus,Medicine
10.1111/1469-0691.12273,scopus,Health Sciences
10.1111/1469-0691.12273,era,Clinical Sciences
10.1038/ajg.2012.453,altmetric,gastroenterology
10.1038/ajg.2012.453,scopus,Medicine
10.1038/ajg.2012.453,scopus,Health Sciences
10.1038/ajg.2012.453,era,Clinical Sciences
10.1371/journal.pone.0127550,altmetric,medicine
10.1371/journal.pone.0127550,altmetric,science
10.1371/journal.pone.0127550,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1371/journal.pone.0127550,scopus,Health Sciences
10.1371/journal.pone.0127550,scopus,Life Sciences
10.1371/journal.pone.0127550,scopus,Agricultural and Biological Sciences
10.1371/journal.pone.0127550,scopus,Medicine
10.1371/journal.pone.0127550,era,Multidisciplinary
10.1016/j.biocon.2014.06.012,scopus,Physical Sciences
10.1016/j.biocon.2014.06.012,scopus,Life Sciences
10.1016/j.biocon.2014.06.012,scopus,Agricultural and Biological Sciences
10.1016/j.biocon.2014.06.012,scopus,Environmental Science
10.1016/j.biocon.2014.06.012,era,Environmental Sciences
10.1016/j.biocon.2014.06.012,era,Biological Sciences
10.1016/j.biocon.2014.06.012,era,Agricultural And Veterinary Sciences
10.1016/j.tree.2013.05.008,altmetric,environmentalhealth
10.1016/j.tree.2013.05.008,scopus,Agricultural and Biological Sciences
10.1016/j.tree.2013.05.008,scopus,Life Sciences
10.1016/j.tree.2013.05.008,era,Biological Sciences
10.1016/j.tree.2013.05.008,era,Environmental Sciences
10.5465/amp.2011.0077,scopus,Social Sciences
10.5465/amp.2011.0077,scopus,"Business, Management and Accounting"
10.5465/amp.2011.0077,era,Business And Management
10.1126/science.291.5503.478,altmetric,science
10.1126/science.291.5503.478,scopus,General
10.1371/journal.pone.0117383,altmetric,medicine
10.1371/journal.pone.0117383,altmetric,science
10.1371/journal.pone.0117383,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1371/journal.pone.0117383,scopus,Health Sciences
10.1371/journal.pone.0117383,scopus,Life Sciences
10.1371/journal.pone.0117383,scopus,Agricultural and Biological Sciences
10.1371/journal.pone.0117383,scopus,Medicine
10.1371/journal.pone.0117383,era,Multidisciplinary
10.1200/jco.2014.57.7080,altmetric,neoplasms
10.1200/jco.2014.57.7080,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1200/jco.2014.57.7080,scopus,Health Sciences
10.1200/jco.2014.57.7080,scopus,Life Sciences
10.1200/jco.2014.57.7080,scopus,Medicine
10.1200/jco.2014.57.7080,era,Oncology And Carcinogenesis
10.1002/2015gl064519,scopus,Earth and Planetary Sciences
10.1002/2015gl064519,scopus,Physical Sciences
10.1002/2015gl064519,era,Multidisciplinary
10.1038/ncomms8860,altmetric,biology
10.1038/ncomms8860,altmetric,science
10.1038/ncomms8860,era,Multidisciplinary
10.1093/nar/gkg874,altmetric,biochemistry
10.1093/nar/gkg874,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1093/nar/gkg874,scopus,Life Sciences
10.1093/nar/gkg874,era,Environmental Sciences
10.1093/nar/gkg874,era,Biological Sciences
10.1093/nar/gkg874,era,Information And Computing Sciences
10.1016/s0140-6736(98)85012-5,altmetric,medicine
10.1016/s0140-6736(98)85012-5,scopus,Medicine
10.1016/s0140-6736(98)85012-5,scopus,Health Sciences
10.1016/s0140-6736(98)85012-5,era,Medical And Health Sciences
10.1192/bjp.161.6.839,altmetric,psychiatry
10.1192/bjp.161.6.839,scopus,Medicine
10.1192/bjp.161.6.839,scopus,Health Sciences
10.1192/bjp.161.6.839,era,Medical And Health Sciences
10.1192/bjp.161.6.839,era,Psychology And Cognitive Sciences
10.1016/s8756-3282(02)00950-x,altmetric,metabolism
10.1016/s8756-3282(02)00950-x,altmetric,orthopedics
10.1016/s8756-3282(02)00950-x,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1016/s8756-3282(02)00950-x,scopus,Health Sciences
10.1016/s8756-3282(02)00950-x,scopus,Life Sciences
10.1016/s8756-3282(02)00950-x,scopus,Medicine
10.1016/s8756-3282(02)00950-x,era,Medical And Health Sciences
10.1016/s8756-3282(02)00950-x,era,Biological Sciences
10.1016/s8756-3282(02)00950-x,era,Engineering
10.1099/vir.0.19565-0,scopus,Life Sciences
10.1099/vir.0.19565-0,scopus,Immunology and Microbiology
10.1099/vir.0.19565-0,era,Biological Sciences
10.1099/vir.0.19565-0,era,Agricultural And Veterinary Sciences
10.1099/vir.0.19565-0,era,Medical And Health Sciences
10.1371/journal.pone.0085092,altmetric,medicine
10.1371/journal.pone.0085092,altmetric,science
10.1371/journal.pone.0085092,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1371/journal.pone.0085092,scopus,Health Sciences
10.1371/journal.pone.0085092,scopus,Life Sciences
10.1371/journal.pone.0085092,scopus,Agricultural and Biological Sciences
10.1371/journal.pone.0085092,scopus,Medicine
10.1371/journal.pone.0085092,era,Multidisciplinary
10.1007/s10393-013-0856-0,altmetric,environmentalhealth
10.1007/s10393-013-0856-0,scopus,Environmental Science
10.1007/s10393-013-0856-0,scopus,Physical Sciences
10.1007/s10393-013-0856-0,springer,Animal Ecology
10.1007/s10393-013-0856-0,springer,Ecosystems
10.1007/s10393-013-0856-0,springer,Environmental Health
10.1007/s10393-013-0856-0,springer,Environmental Management
10.1007/s10393-013-0856-0,springer,Medicine & Public Health
10.1007/s10393-013-0856-0,springer,Microbiology
10.1007/s10393-013-0856-0,springer,Public Health
10.1007/s10393-013-0856-0,era,Veterinary Sciences
10.1007/s10393-013-0856-0,era,Public Health And Health Services
10.1007/s10393-013-0856-0,era,Ecology
10.1186/1471-2318-9-23,altmetric,geriatrics
10.1186/1471-2318-9-23,scopus,Medicine
10.1186/1471-2318-9-23,scopus,Health Sciences
10.1186/1471-2318-9-23,springer,Geriatrics/Gerontology
10.1186/1471-2318-9-23,springer,Medicine & Public Health
10.1186/1471-2318-9-23,era,Clinical Sciences
10.1002/hep.28017,altmetric,gastroenterology
10.1002/hep.28017,scopus,Medicine
10.1002/hep.28017,scopus,Health Sciences
10.1002/hep.28017,era,Clinical Sciences
10.1002/hep.28017,era,Medical Biochemistry And Metabolomics
10.1007/s00134-014-3214-y,altmetric,criticalcare
10.1007/s00134-014-3214-y,scopus,Medicine
10.1007/s00134-014-3214-y,scopus,Health Sciences
10.1007/s00134-014-3214-y,springer,Anesthesiology
10.1007/s00134-014-3214-y,springer,Emergency Medicine
10.1007/s00134-014-3214-y,springer,Intensive / Critical Care Medicine
10.1007/s00134-014-3214-y,springer,Medicine & Public Health
10.1007/s00134-014-3214-y,springer,Pain Medicine
10.1007/s00134-014-3214-y,springer,Pediatrics
10.1007/s00134-014-3214-y,springer,Pneumology/Respiratory System
10.1007/s00134-014-3214-y,era,Clinical Sciences
10.1007/s00134-014-3214-y,era,Public Health And Health Services
10.1136/jech-2013-203265,altmetric,epidemiology
10.1136/jech-2013-203265,altmetric,healthservices
10.1136/jech-2013-203265,altmetric,publichealth
10.1136/jech-2013-203265,scopus,Medicine
10.1136/jech-2013-203265,scopus,Health Sciences
10.1136/jech-2013-203265,era,Public Health And Health Services
10.1136/jech-2013-203265,era,Human Geography
10.1007/s11306-015-0810-y,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1007/s11306-015-0810-y,scopus,Health Sciences
10.1007/s11306-015-0810-y,scopus,Life Sciences
10.1007/s11306-015-0810-y,scopus,Medicine
10.1007/s11306-015-0810-y,springer,"Biochemistry, general"
10.1007/s11306-015-0810-y,springer,Biomedicine general
10.1007/s11306-015-0810-y,springer,Cell Biology
10.1007/s11306-015-0810-y,springer,Developmental Biology
10.1007/s11306-015-0810-y,springer,Life Sciences
10.1007/s11306-015-0810-y,springer,Molecular Medicine
10.1007/s11306-015-0810-y,era,Analytical Chemistry
10.1007/s11306-015-0810-y,era,Clinical Sciences
10.1007/s11306-015-0810-y,era,Biochemistry And Cell Biology
10.3310/hta17070,altmetric,healthservicesresearch
10.1002/14651858.cd004426.pub3,altmetric,healthservicesresearch
10.1002/14651858.cd004426.pub3,altmetric,medicine
10.1002/14651858.cd004426.pub3,scopus,Medicine
10.1002/14651858.cd004426.pub3,scopus,Health Sciences
10.1002/14651858.cd004426.pub3,era,Medical And Health Sciences
10.1099/vir.0.039677-0,scopus,Life Sciences
10.1099/vir.0.039677-0,scopus,Immunology and Microbiology
10.1099/vir.0.039677-0,era,Biological Sciences
10.1099/vir.0.039677-0,era,Agricultural And Veterinary Sciences
10.1099/vir.0.039677-0,era,Medical And Health Sciences
10.1093/ije/dys118,altmetric,epidemiology
10.1093/ije/dys118,scopus,Medicine
10.1093/ije/dys118,scopus,Health Sciences
10.1093/ije/dys118,era,Statistics
10.1093/ije/dys118,era,Public Health And Health Services
10.1021/es2023253,altmetric,environmentalhealth
10.1021/es2023253,scopus,Environmental Science
10.1021/es2023253,scopus,Physical Sciences
10.1021/es2023253,scopus,Chemistry
10.1021/es2023253,era,Multidisciplinary
10.1007/s10552-014-0359-5,altmetric,neoplasms
10.1007/s10552-014-0359-5,altmetric,epidemiology
10.1007/s10552-014-0359-5,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1007/s10552-014-0359-5,scopus,Health Sciences
10.1007/s10552-014-0359-5,scopus,Life Sciences
10.1007/s10552-014-0359-5,scopus,Medicine
10.1007/s10552-014-0359-5,springer,Biomedicine
10.1007/s10552-014-0359-5,springer,Biomedicine general
10.1007/s10552-014-0359-5,springer,Cancer Research
10.1007/s10552-014-0359-5,springer,Epidemiology
10.1007/s10552-014-0359-5,springer,Hematology
10.1007/s10552-014-0359-5,springer,Oncology
10.1007/s10552-014-0359-5,springer,Public Health
10.1007/s10552-014-0359-5,era,Public Health And Health Services
10.1007/s10552-014-0359-5,era,Oncology And Carcinogenesis
10.1371/journal.pone.0065174,altmetric,medicine
10.1371/journal.pone.0065174,altmetric,science
10.1371/journal.pone.0065174,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1371/journal.pone.0065174,scopus,Health Sciences
10.1371/journal.pone.0065174,scopus,Life Sciences
10.1371/journal.pone.0065174,scopus,Agricultural and Biological Sciences
10.1371/journal.pone.0065174,scopus,Medicine
10.1371/journal.pone.0065174,era,Multidisciplinary
10.1111/desc.12144,altmetric,psychology
10.1111/desc.12144,scopus,Life Sciences
10.1111/desc.12144,scopus,Social Sciences
10.1111/desc.12144,scopus,Psychology
10.1111/desc.12144,scopus,Neuroscience
10.1111/desc.12144,era,Psychology
10.1111/desc.12144,era,Cognitive Science
10.1111/desc.12144,era,Linguistics
10.1111/obr.12012,altmetric,metabolism
10.1111/obr.12012,scopus,Medicine
10.1111/obr.12012,scopus,Health Sciences
10.1111/obr.12012,era,Medical And Health Sciences
10.1111/obr.12012,era,Psychology And Cognitive Sciences
10.2105/ajph.2012.300874,altmetric,publichealth
10.2105/ajph.2012.300874,scopus,Medicine
10.2105/ajph.2012.300874,scopus,Health Sciences
10.2105/ajph.2012.300874,era,Medical And Health Sciences
10.1249/mss.0b013e31826a0a73,altmetric,sportsmedicine
10.1249/mss.0b013e31826a0a73,scopus,Medicine
10.1249/mss.0b013e31826a0a73,scopus,Health Professions
10.1249/mss.0b013e31826a0a73,scopus,Health Sciences
10.1249/mss.0b013e31826a0a73,era,Human Movement And Sports Science
10.1017/s1744133113000121,altmetric,healthservices
10.1017/s1744133113000121,altmetric,publichealth
10.1017/s1744133113000121,altmetric,jurisprudence
10.1017/s1744133113000121,scopus,Medicine
10.1017/s1744133113000121,scopus,Health Sciences
10.1017/s1744133113000121,era,Applied Economics
10.1017/s1744133113000121,era,Policy And Administration
10.1017/s1744133113000121,era,Law
10.1002/hep.27079,altmetric,gastroenterology
10.1002/hep.27079,scopus,Medicine
10.1002/hep.27079,scopus,Health Sciences
10.1002/hep.27079,era,Clinical Sciences
10.1002/hep.27079,era,Medical Biochemistry And Metabolomics
10.1016/j.socscimed.2012.09.033,altmetric,healthservices
10.1016/j.socscimed.2012.09.033,altmetric,socialsciences
10.1016/j.socscimed.2012.09.033,scopus,Social Sciences
10.1016/j.socscimed.2012.09.033,era,Public Health And Health Services
10.1016/j.socscimed.2012.09.033,era,Anthropology
10.1016/j.socscimed.2012.09.033,era,Sociology
10.1130/g37800.1,scopus,Earth and Planetary Sciences
10.1130/g37800.1,scopus,Physical Sciences
10.1130/g37800.1,era,Earth Sciences
10.1177/0886260514534529,altmetric,socialsciences
10.1177/0886260514534529,scopus,Psychology
10.1177/0886260514534529,scopus,Social Sciences
10.1177/0886260514534529,era,Criminology
10.1177/0886260514534529,era,Psychology
10.1111/een.12333,scopus,Physical Sciences
10.1111/een.12333,scopus,Life Sciences
10.1111/een.12333,scopus,Agricultural and Biological Sciences
10.1111/een.12333,scopus,Environmental Science
10.1111/een.12333,era,Ecology
10.1111/een.12333,era,Zoology
10.1111/een.12333,era,Ecological Applications
10.1093/jac/dkt341,altmetric,drugtherapy
10.1093/jac/dkt341,scopus,Health Sciences
10.1093/jac/dkt341,scopus,"Pharmacology, Toxicology and Pharmaceutics"
10.1093/jac/dkt341,scopus,Life Sciences
10.1093/jac/dkt341,scopus,Medicine
10.1093/jac/dkt341,era,Pharmacology And Pharmaceutical Sciences
10.1093/jac/dkt341,era,Microbiology
10.1093/jac/dkt341,era,Medical Microbiology
10.1002/0471250953.bi1413s53,altmetric,computationalbiology
10.1002/0471250953.bi1413s53,altmetric,clinicallaboratorytechniques
10.1002/0471250953.bi1413s53,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1002/0471250953.bi1413s53,scopus,Life Sciences
10.1016/j.biocon.2014.11.001,scopus,Physical Sciences
10.1016/j.biocon.2014.11.001,scopus,Life Sciences
10.1016/j.biocon.2014.11.001,scopus,Agricultural and Biological Sciences
10.1016/j.biocon.2014.11.001,scopus,Environmental Science
10.1016/j.biocon.2014.11.001,era,Environmental Sciences
10.1016/j.biocon.2014.11.001,era,Biological Sciences
10.1016/j.biocon.2014.11.001,era,Agricultural And Veterinary Sciences
10.1089/tmj.2012.0175,altmetric,medicalinformatics
10.1089/tmj.2012.0175,altmetric,healthservices
10.1089/tmj.2012.0175,scopus,Medicine
10.1089/tmj.2012.0175,scopus,Health Professions
10.1089/tmj.2012.0175,scopus,Health Sciences
10.1089/tmj.2012.0175,era,Biomedical Engineering
10.1089/tmj.2012.0175,era,Public Health And Health Services
10.1089/tmj.2012.0175,era,Library And Information Studies
10.1182/blood-2016-12-758409,altmetric,hematology
10.1182/blood-2016-12-758409,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1182/blood-2016-12-758409,scopus,Health Sciences
10.1182/blood-2016-12-758409,scopus,Life Sciences
10.1182/blood-2016-12-758409,scopus,Medicine
10.1182/blood-2016-12-758409,scopus,Immunology and Microbiology
10.1182/blood-2016-12-758409,era,Cardiovascular Medicine And Haematology
10.1182/blood-2016-12-758409,era,Clinical Sciences
10.1182/blood-2016-12-758409,era,Paediatrics And Reproductive Medicine
10.1016/j.vaccine.2012.07.089,altmetric,allergyandimmunology
10.1016/j.vaccine.2012.07.089,scopus,Veterinary
10.1016/j.vaccine.2012.07.089,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1016/j.vaccine.2012.07.089,scopus,Health Sciences
10.1016/j.vaccine.2012.07.089,scopus,Life Sciences
10.1016/j.vaccine.2012.07.089,scopus,Medicine
10.1016/j.vaccine.2012.07.089,scopus,Immunology and Microbiology
10.1016/j.vaccine.2012.07.089,era,Biological Sciences
10.1016/j.vaccine.2012.07.089,era,Agricultural And Veterinary Sciences
10.1016/j.vaccine.2012.07.089,era,Medical And Health Sciences
10.1073/pnas.1210993109,altmetric,science
10.1073/pnas.1210993109,scopus,General
10.1073/pnas.1210993109,era,Multidisciplinary
10.1093/jeg/lbu015,scopus,Social Sciences
10.1093/jeg/lbu015,scopus,"Economics, Econometrics and Finance"
10.1093/jeg/lbu015,era,Other Economics
10.1093/jeg/lbu015,era,Human Geography
10.1016/j.resconrec.2013.07.003,scopus,"Economics, Econometrics and Finance"
10.1016/j.resconrec.2013.07.003,scopus,Physical Sciences
10.1016/j.resconrec.2013.07.003,scopus,Social Sciences
10.1016/j.resconrec.2013.07.003,scopus,Environmental Science
10.1016/j.resconrec.2013.07.003,era,Environmental Sciences
10.1016/j.resconrec.2013.07.003,era,Engineering
10.1016/j.resconrec.2013.07.003,era,Built Environment And Design
10.1016/j.socscimed.2011.12.011,altmetric,healthservices
10.1016/j.socscimed.2011.12.011,altmetric,socialsciences
10.1016/j.socscimed.2011.12.011,scopus,Social Sciences
10.1016/j.socscimed.2011.12.011,era,Public Health And Health Services
10.1016/j.socscimed.2011.12.011,era,Anthropology
10.1016/j.socscimed.2011.12.011,era,Sociology
10.1111/j.1365-2486.2012.02750.x,altmetric,biology
10.1111/j.1365-2486.2012.02750.x,altmetric,environmentalhealth
10.1111/j.1365-2486.2012.02750.x,scopus,Environmental Science
10.1111/j.1365-2486.2012.02750.x,scopus,Physical Sciences
10.1111/j.1365-2486.2012.02750.x,era,Biological Sciences
10.1111/j.1365-2486.2012.02750.x,era,Environmental Sciences
10.1021/cr5003485,altmetric,chemistry
10.1021/cr5003485,scopus,Physical Sciences
10.1021/cr5003485,scopus,Chemistry
10.1021/cr5003485,era,Chemical Sciences
10.1002/jae.2333,scopus,Social Sciences
10.1002/jae.2333,scopus,"Economics, Econometrics and Finance"
10.1002/jae.2333,era,Applied Economics
10.1002/jae.2333,era,Econometrics
10.1016/j.ejca.2014.07.001,altmetric,neoplasms
10.1016/j.ejca.2014.07.001,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1016/j.ejca.2014.07.001,scopus,Health Sciences
10.1016/j.ejca.2014.07.001,scopus,Life Sciences
10.1016/j.ejca.2014.07.001,scopus,Medicine
10.1016/j.ejca.2014.07.001,era,Oncology And Carcinogenesis
10.1039/c3lc51235e,altmetric,chemistry
10.1039/c3lc51235e,altmetric,biotechnology
10.1039/c3lc51235e,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1039/c3lc51235e,scopus,Chemical Engineering
10.1039/c3lc51235e,scopus,Life Sciences
10.1039/c3lc51235e,scopus,Physical Sciences
10.1039/c3lc51235e,scopus,Chemistry
10.1039/c3lc51235e,scopus,Engineering
10.1039/c3lc51235e,era,Chemical Sciences
10.1039/c3lc51235e,era,Engineering
10.1007/s11136-014-0820-7,altmetric,physicalandrehabilitationmedicine
10.1007/s11136-014-0820-7,scopus,Medicine
10.1007/s11136-014-0820-7,scopus,Health Sciences
10.1007/s11136-014-0820-7,era,Public Health And Health Services
10.2337/diabetes.49.5.789,altmetric,endocrinology
10.2337/diabetes.49.5.789,scopus,Medicine
10.2337/diabetes.49.5.789,scopus,Health Sciences
10.2337/diabetes.49.5.789,era,Medical And Health Sciences
10.1017/s1092852913000072,altmetric,psychiatry
10.1017/s1092852913000072,altmetric,neurology
10.1017/s1092852913000072,scopus,Medicine
10.1017/s1092852913000072,scopus,Health Sciences
10.1017/s1092852913000072,era,Clinical Sciences
10.1017/s1092852913000072,era,Neurosciences
10.1257/aer.102.5.1898,altmetric,healthservices
10.1257/aer.102.5.1898,scopus,Social Sciences
10.1257/aer.102.5.1898,scopus,"Economics, Econometrics and Finance"
10.1257/aer.102.5.1898,era,Economics
10.1257/aer.102.5.1898,era,"Commerce, Management, Tourism And Services"
10.1136/bmj.d8218,altmetric,medicine
10.1136/bmj.d8218,scopus,Medicine
10.1136/bmj.d8218,scopus,Health Sciences
10.1136/bmj.d8218,era,Public Health And Health Services
10.1007/s10654-015-0026-5,altmetric,epidemiology
10.1007/s10654-015-0026-5,scopus,Medicine
10.1007/s10654-015-0026-5,scopus,Health Sciences
10.1007/s10654-015-0026-5,springer,Cardiology
10.1007/s10654-015-0026-5,springer,Epidemiology
10.1007/s10654-015-0026-5,springer,Infectious Diseases
10.1007/s10654-015-0026-5,springer,Medicine & Public Health
10.1007/s10654-015-0026-5,springer,Oncology
10.1007/s10654-015-0026-5,springer,Public Health
10.1007/s10654-015-0026-5,era,Public Health And Health Services
10.1016/j.quascirev.2016.02.013,scopus,Life Sciences
10.1016/j.quascirev.2016.02.013,scopus,Physical Sciences
10.1016/j.quascirev.2016.02.013,scopus,Agricultural and Biological Sciences
10.1016/j.quascirev.2016.02.013,scopus,Environmental Science
10.1016/j.quascirev.2016.02.013,scopus,Earth and Planetary Sciences
10.1016/j.quascirev.2016.02.013,era,Earth Sciences
10.1016/j.quascirev.2016.02.013,era,History And Archaeology
10.1186/s12939-014-0107-1,altmetric,healthservices
10.1186/s12939-014-0107-1,altmetric,publichealth
10.1186/s12939-014-0107-1,scopus,Medicine
10.1186/s12939-014-0107-1,scopus,Health Sciences
10.1186/s12939-014-0107-1,springer,Development Economics
10.1186/s12939-014-0107-1,springer,Medicine & Public Health
10.1186/s12939-014-0107-1,springer,Public Health
10.1186/s12939-014-0107-1,springer,Quality of Life Research
10.1186/s12939-014-0107-1,springer,Social Policy
10.1186/s12939-014-0107-1,era,Public Health And Health Services
10.1111/ecc.12267,altmetric,neoplasms
10.1111/ecc.12267,altmetric,nursing
10.1111/ecc.12267,scopus,Medicine
10.1111/ecc.12267,scopus,Health Sciences
10.1111/ecc.12267,era,Nursing
10.1111/ecc.12267,era,Oncology And Carcinogenesis
10.1111/ecc.12267,era,Public Health And Health Services
10.1021/ci200542m,altmetric,medicalinformatics
10.1021/ci200542m,altmetric,chemistry
10.1021/ci200542m,scopus,Chemical Engineering
10.1021/ci200542m,scopus,Physical Sciences
10.1021/ci200542m,scopus,Chemistry
10.1021/ci200542m,scopus,Computer Science
10.1021/ci200542m,scopus,Social Sciences
10.1021/ci200542m,era,Medicinal And Biomolecular Chemistry
10.1021/ci200542m,era,Theoretical And Computational Chemistry
10.1021/ci200542m,era,Computation Theory And Mathematics
10.1002/jmor.1051660306,altmetric,anatomy
10.1002/jmor.1051660306,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1002/jmor.1051660306,scopus,Agricultural and Biological Sciences
10.1002/jmor.1051660306,scopus,Life Sciences
10.1002/jmor.1051660306,era,Physiology
10.1002/jmor.1051660306,era,Zoology
10.1093/hmg/ddt581,altmetric,molecularbiology
10.1093/hmg/ddt581,altmetric,geneticsmedical
10.1093/hmg/ddt581,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1093/hmg/ddt581,scopus,Health Sciences
10.1093/hmg/ddt581,scopus,Life Sciences
10.1093/hmg/ddt581,scopus,Medicine
10.1093/hmg/ddt581,era,Biological Sciences
10.1093/hmg/ddt581,era,Medical And Health Sciences
10.1002/hep.26365,altmetric,gastroenterology
10.1002/hep.26365,scopus,Medicine
10.1002/hep.26365,scopus,Health Sciences
10.1002/hep.26365,era,Clinical Sciences
10.1002/hep.26365,era,Medical Biochemistry And Metabolomics
10.1029/2012gc004243,scopus,Earth and Planetary Sciences
10.1029/2012gc004243,scopus,Physical Sciences
10.1029/2012gc004243,era,Earth Sciences
10.1029/2012gc004243,era,Physical Sciences
10.1186/1471-2296-13-71,altmetric,primaryhealthcare
10.1186/1471-2296-13-71,scopus,Medicine
10.1186/1471-2296-13-71,scopus,Health Sciences
10.1186/1471-2296-13-71,springer,General Practice / Family Medicine
10.1186/1471-2296-13-71,springer,Medicine & Public Health
10.1186/1471-2296-13-71,springer,Primary Care Medicine
10.1186/1471-2296-13-71,era,Public Health And Health Services
10.1016/j.heares.2014.01.010,altmetric,audiology
10.1016/j.heares.2014.01.010,scopus,Life Sciences
10.1016/j.heares.2014.01.010,scopus,Neuroscience
10.1016/j.heares.2014.01.010,era,Clinical Sciences
10.1016/j.heares.2014.01.010,era,Neurosciences
10.1016/j.heares.2014.01.010,era,Medical Physiology
10.1093/aje/kwr422,altmetric,epidemiology
10.1093/aje/kwr422,scopus,Medicine
10.1093/aje/kwr422,scopus,Health Sciences
10.1093/aje/kwr422,era,Medical And Health Sciences
10.1093/aje/kwr422,era,Mathematical Sciences
10.1093/ntr/ntr197,altmetric,publichealth
10.1093/ntr/ntr197,scopus,Medicine
10.1093/ntr/ntr197,scopus,Health Sciences
10.1093/ntr/ntr197,era,Public Health And Health Services
